=== letters ===
test_name cover_breslauer.e cover_maxgap.e cover_maxgap_static_mem.e cover_nlogn.e cover_recursive.e
letters_20000000_59_random2.in 0.4183938503265381 0.8967728614807129 0.7555463314056396 0.252011775970459 0.18349981307983398
letters_20000000_54_random2.in 0.4191625118255615 0.8927831649780273 0.7482779026031494 0.2523622512817383 0.18419718742370605
letters_20000000_47_random2.in 0.41645216941833496 0.9193820953369141 0.755969762802124 0.2547893524169922 0.181962251663208
letters_20000000_18_big_period2.in 0.42127537727355957 0.9429316520690918 0.7927134037017822 0.19297480583190918 0.18596601486206055
letters_20000000_52_random2.in 0.41219329833984375 0.899383544921875 0.7528798580169678 0.25359582901000977 0.18320441246032715
letters_20000000_22_random2.in 0.45450258255004883 0.9113469123840332 0.785984992980957 0.26445770263671875 0.19277071952819824
letters_20000000_23_small_period2.in 0.4244847297668457 0.9630367755889893 0.8042323589324951 0.1824798583984375 0.17341017723083496
letters_20000000_33_big_period.in 0.41538453102111816 0.9375467300415039 0.7703375816345215 0.1872117519378662 0.18003535270690918
letters_20000000_49_random2.in 0.42095947265625 0.8947789669036865 0.7484340667724609 0.2535228729248047 0.18251943588256836
letters_20000000_26_big_period2.in 0.40778088569641113 0.9378554821014404 0.788036584854126 0.18316149711608887 0.18164587020874023
letters_20000000_60_big_period2.in 0.43086671829223633 0.9419324398040771 0.77018141746521 0.18212032318115234 0.181290864944458
letters_20000000_40_small_period.in 0.40997934341430664 0.9782414436340332 0.7769761085510254 0.18155264854431152 0.17408013343811035
letters_20000000_45_small_period2.in 0.407869815826416 0.9735167026519775 0.7853012084960938 0.1840367317199707 0.1729736328125
letters_20000000_40_random2.in 0.45451807975769043 0.8993492126464844 0.768958330154419 0.2541530132293701 0.1827831268310547
letters_20000000_34_small_period.in 0.42123985290527344 0.9897606372833252 0.8203942775726318 0.18216395378112793 0.1744389533996582
letters_20000000_32_big_period2.in 0.4090743064880371 0.9454004764556885 0.7816920280456543 0.18306231498718262 0.1809234619140625
letters_20000000_56_big_period2.in 0.4814748764038086 0.9402575492858887 0.7661511898040771 0.18236851692199707 0.17925286293029785
letters_20000000_22_big_period2.in 0.43148207664489746 0.9395670890808105 0.7895927429199219 0.1828603744506836 0.1822957992553711
letters_20000000_42_small_period2.in 0.4069807529449463 0.9813592433929443 0.8202853202819824 0.19100260734558105 0.17437362670898438
letters_20000000_18_big_period.in 0.47299671173095703 0.9430906772613525 0.7931549549102783 0.18331241607666016 0.18511009216308594
letters_20000000_44_small_period.in 0.4075963497161865 0.9850895404815674 0.8242568969726562 0.18296098709106445 0.17464065551757812
letters_20000000_32_small_period.in 0.4066143035888672 0.9728353023529053 0.8017959594726562 0.18301153182983398 0.17468786239624023
letters_20000000_52_random.in 0.41999006271362305 0.8951985836029053 0.7457127571105957 0.25393247604370117 0.18107104301452637
letters_20000000_48_small_period.in 0.42144012451171875 0.983595609664917 0.8227629661560059 0.18148541450500488 0.17322468757629395
letters_20000000_33_big_period2.in 0.42104125022888184 0.9333071708679199 0.7741031646728516 0.1857922077178955 0.179642915725708
letters_20000000_23_random.in 0.40941381454467773 0.9251453876495361 0.7813076972961426 0.26402854919433594 0.18671703338623047
letters_20000000_27_big_period.in 0.4310648441314697 0.9425992965698242 0.7900736331939697 0.1847395896911621 0.18035674095153809
letters_20000000_17_random.in 0.4301283359527588 0.9121756553649902 0.7911226749420166 0.26900148391723633 0.19319510459899902
letters_20000000_47_small_period2.in 0.4178762435913086 0.9684019088745117 0.7984023094177246 0.1812117099761963 0.1728062629699707
letters_20000000_36_small_period2.in 0.415910005569458 0.9619174003601074 0.7934997081756592 0.18172359466552734 0.18098759651184082
letters_20000000_58_random2.in 0.4837019443511963 0.9109585285186768 0.7560341358184814 0.2524878978729248 0.18187403678894043
letters_20000000_10_random2.in 0.44542932510375977 0.9342832565307617 0.8212418556213379 0.29068946838378906 0.20464587211608887
letters_20000000_1_small_period2.in 0.4129178524017334 1.5628516674041748 1.477903127670288 0.25482940673828125 0.21143531799316406
letters_20000000_57_random.in 0.4143548011779785 0.8950426578521729 0.7553956508636475 0.25748443603515625 0.18668127059936523
letters_20000000_15_random.in 0.4122016429901123 0.920356273651123 0.799293041229248 0.279529333114624 0.1988070011138916
letters_20000000_33_random.in 0.4341742992401123 0.9061856269836426 0.7664194107055664 0.2660660743713379 0.18958282470703125
letters_20000000_28_big_period2.in 0.42090845108032227 0.9461836814880371 0.7870590686798096 0.18906164169311523 0.18601059913635254
letters_20000000_33_small_period2.in 0.41217660903930664 0.9892947673797607 0.8239333629608154 0.18657946586608887 0.17776131629943848
letters_20000000_7_big_period.in 0.42521214485168457 0.9529132843017578 0.7816669940948486 0.1915283203125 0.18929386138916016
letters_20000000_47_small_period.in 0.44733476638793945 0.9789505004882812 0.7810413837432861 0.18762469291687012 0.1757676601409912
letters_20000000_56_small_period.in 0.44588232040405273 0.9332494735717773 0.7545406818389893 0.17778778076171875 0.1698603630065918
letters_20000000_3_big_period.in 0.41227102279663086 0.9235267639160156 0.78110671043396 0.19749712944030762 0.19291186332702637
letters_20000000_57_small_period.in 0.46154236793518066 0.943002462387085 0.7705838680267334 0.17803359031677246 0.1675424575805664
letters_20000000_56_random.in 0.445537805557251 0.8703362941741943 0.7480783462524414 0.24694180488586426 0.1763458251953125
letters_20000000_30_random.in 0.41686010360717773 0.8720502853393555 0.7619633674621582 0.25379323959350586 0.17991352081298828
letters_20000000_61_big_period.in 0.4280214309692383 0.9110472202301025 0.7480618953704834 0.17848467826843262 0.1739645004272461
letters_20000000_56_random2.in 0.4019429683685303 0.8659920692443848 0.7565224170684814 0.24652624130249023 0.18238306045532227
letters_20000000_20_big_period2.in 0.42041611671447754 0.9786884784698486 0.7787315845489502 0.17777228355407715 0.18449616432189941
letters_20000000_31_big_period.in 0.42950940132141113 0.9296174049377441 0.7896676063537598 0.1764824390411377 0.1763780117034912
letters_20000000_53_small_period2.in 0.4872159957885742 0.9694497585296631 0.8151946067810059 0.1771087646484375 0.1665351390838623
letters_20000000_36_random2.in 0.4215254783630371 0.9077303409576416 0.7669181823730469 0.25049662590026855 0.17720675468444824
letters_20000000_17_random2.in 0.4373178482055664 0.8832447528839111 0.8050906658172607 0.263934850692749 0.1856694221496582
letters_20000000_32_small_period2.in 0.44444847106933594 0.935624361038208 0.8281397819519043 0.17975378036499023 0.16907835006713867
letters_20000000_31_small_period2.in 0.4291810989379883 0.9453592300415039 0.8030834197998047 0.1759657859802246 0.1657865047454834
letters_20000000_35_small_period2.in 0.4618642330169678 0.9440515041351318 0.8142783641815186 0.17594003677368164 0.1664259433746338
letters_20000000_31_small_period.in 0.4359438419342041 0.9531619548797607 0.8277490139007568 0.17348957061767578 0.16704607009887695
letters_20000000_29_random.in 0.4094967842102051 0.8750782012939453 0.7591633796691895 0.2521200180053711 0.17910528182983398
letters_20000000_50_random.in 0.4152493476867676 0.8751285076141357 0.7622716426849365 0.24506139755249023 0.1748495101928711
letters_20000000_44_random2.in 0.4151291847229004 0.8833658695220947 0.7587099075317383 0.24686455726623535 0.18278741836547852
letters_20000000_7_random.in 0.4277784824371338 0.9294486045837402 0.835411787033081 0.30796074867248535 0.2130718231201172
letters_20000000_7_small_period2.in 0.4247913360595703 0.9431290626525879 0.8271913528442383 0.18163776397705078 0.18150949478149414
letters_20000000_2_big_period2.in 0.43226122856140137 0.9586975574493408 0.8192126750946045 0.19147515296936035 0.1931295394897461
letters_20000000_49_random.in 0.413616418838501 0.876666784286499 0.7553234100341797 0.24509310722351074 0.17737436294555664
letters_20000000_44_big_period2.in 0.39830851554870605 0.9267661571502686 0.7952413558959961 0.19964218139648438 0.1788620948791504
letters_20000000_12_big_period2.in 0.428433895111084 0.9188754558563232 0.7727644443511963 0.18235445022583008 0.1762402057647705
letters_20000000_59_big_period2.in 0.4351367950439453 0.9094054698944092 0.7735555171966553 0.1737527847290039 0.17327523231506348
letters_20000000_60_big_period.in 0.42536044120788574 0.9135828018188477 0.736520528793335 0.17409634590148926 0.17177724838256836
letters_20000000_51_big_period2.in 0.40066957473754883 0.9125230312347412 0.7607500553131104 0.17429041862487793 0.17225861549377441
letters_20000000_50_random2.in 0.3905346393585205 0.8789834976196289 0.7352128028869629 0.2715797424316406 0.17409181594848633
letters_20000000_58_small_period2.in 0.4451868534088135 0.9576716423034668 0.8327114582061768 0.17496228218078613 0.16453027725219727
letters_20000000_32_big_period.in 0.4108867645263672 0.910081148147583 0.7853913307189941 0.22426509857177734 0.21626710891723633
letters_20000000_11_small_period2.in 0.43154048919677734 0.9029428958892822 0.7773211002349854 0.1795649528503418 0.1664440631866455
letters_20000000_3_random2.in 0.5076701641082764 1.0223777294158936 0.9080977439880371 0.45539164543151855 0.26889753341674805
letters_20000000_24_random2.in 0.40996599197387695 0.904217004776001 0.7729382514953613 0.25670671463012695 0.1835470199584961
letters_20000000_19_random2.in 0.39986348152160645 0.8832449913024902 0.7694380283355713 0.2621471881866455 0.1810150146484375
letters_20000000_59_small_period.in 0.4485485553741455 0.9541897773742676 0.8004424571990967 0.17865419387817383 0.16772103309631348
letters_20000000_6_big_period2.in 0.48154592514038086 0.9244978427886963 0.7466015815734863 0.18929219245910645 0.18111896514892578
letters_20000000_27_small_period2.in 0.45894384384155273 0.9642739295959473 0.7795658111572266 0.1773819923400879 0.1670215129852295
letters_20000000_27_random.in 0.4468874931335449 0.8811416625976562 0.7720396518707275 0.25859642028808594 0.18472909927368164
letters_20000000_4_random2.in 0.5135619640350342 0.9661602973937988 0.8272364139556885 0.37801551818847656 0.2538604736328125
letters_20000000_9_random.in 0.4644017219543457 0.9118847846984863 0.8027620315551758 0.2927062511444092 0.22065114974975586
letters_20000000_16_small_period2.in 0.42740678787231445 0.9509999752044678 0.8329524993896484 0.17649340629577637 0.1689755916595459
letters_20000000_57_big_period2.in 0.4080367088317871 0.9372637271881104 0.7850189208984375 0.1748337745666504 0.17340302467346191
letters_20000000_4_big_period.in 0.4226548671722412 0.9864282608032227 0.7668857574462891 0.18549227714538574 0.18906068801879883
letters_20000000_43_random.in 0.40584349632263184 0.8739955425262451 0.7608489990234375 0.24613666534423828 0.1751556396484375
letters_20000000_23_big_period.in 0.41820621490478516 0.927670955657959 0.8016552925109863 0.18793654441833496 0.17519116401672363
letters_20000000_34_random.in 0.4053981304168701 0.8861424922943115 0.7711682319641113 0.25292539596557617 0.17630958557128906
letters_20000000_2_random2.in 0.678755521774292 1.1650145053863525 0.9468276500701904 0.4244041442871094 0.2672090530395508
letters_20000000_28_random2.in 0.42205071449279785 0.8937208652496338 0.7994177341461182 0.2655162811279297 0.1903543472290039
letters_20000000_29_random2.in 0.4242680072784424 0.9009356498718262 0.7635602951049805 0.25346899032592773 0.17783904075622559
letters_20000000_24_big_period.in 0.4244499206542969 0.9174127578735352 0.790900468826294 0.21697473526000977 0.17366552352905273
letters_20000000_54_random.in 0.4163975715637207 0.8791108131408691 0.7909092903137207 0.25200438499450684 0.1907939910888672
letters_20000000_58_random.in 0.4649965763092041 0.9337093830108643 0.8310458660125732 0.24741530418395996 0.17563366889953613
letters_20000000_49_small_period2.in 0.42953968048095703 0.9607052803039551 0.7861392498016357 0.17953920364379883 0.17338061332702637
letters_20000000_19_random.in 0.4277617931365967 0.9060895442962646 0.7880699634552002 0.26059865951538086 0.18614816665649414
letters_20000000_48_random2.in 0.41435933113098145 0.8717968463897705 0.7535264492034912 0.24825286865234375 0.17519354820251465
letters_20000000_61_big_period2.in 0.41454029083251953 0.9052121639251709 0.7540874481201172 0.17637872695922852 0.17267370223999023
letters_20000000_55_big_period.in 0.4100039005279541 0.9080350399017334 0.7490942478179932 0.17470431327819824 0.17137932777404785
letters_20000000_46_small_period2.in 0.44137024879455566 0.9502439498901367 0.7665047645568848 0.17570161819458008 0.16581368446350098
letters_20000000_25_small_period.in 0.43706583976745605 0.9954259395599365 0.8004639148712158 0.17818474769592285 0.1646270751953125
letters_20000000_43_big_period2.in 0.44509100914001465 0.9087951183319092 0.7812378406524658 0.17627286911010742 0.173295259475708
letters_20000000_9_small_period.in 0.43952441215515137 0.928919792175293 0.7819797992706299 0.17690420150756836 0.16551780700683594
letters_20000000_36_big_period2.in 0.41490745544433594 0.9072742462158203 0.7765634059906006 0.1766200065612793 0.17306756973266602
letters_20000000_53_random2.in 0.4180464744567871 0.8628396987915039 0.7475852966308594 0.24586153030395508 0.17367887496948242
letters_20000000_46_big_period2.in 0.40153050422668457 0.9096798896789551 0.7670862674713135 0.17476582527160645 0.17357325553894043
letters_20000000_20_small_period2.in 0.43232178688049316 0.9404277801513672 0.7894034385681152 0.17491579055786133 0.1658182144165039
letters_20000000_51_small_period2.in 0.447401762008667 0.9482812881469727 0.7665724754333496 0.1739044189453125 0.17444729804992676
letters_20000000_15_big_period2.in 0.4099233150482178 0.9158706665039062 0.780379056930542 0.17844295501708984 0.17497801780700684
letters_20000000_60_small_period2.in 0.4363396167755127 0.9408016204833984 0.8075578212738037 0.1746525764465332 0.1658945083618164
letters_20000000_39_random.in 0.4213554859161377 0.8803725242614746 0.7481298446655273 0.24782514572143555 0.17484164237976074
letters_20000000_21_small_period2.in 0.42727184295654297 0.9397752285003662 0.7788476943969727 0.17461299896240234 0.16754364967346191
letters_20000000_8_small_period2.in 0.4244198799133301 0.9433016777038574 0.7913193702697754 0.17822051048278809 0.16941380500793457
letters_20000000_18_small_period.in 0.43605947494506836 0.9508183002471924 0.8272171020507812 0.17499685287475586 0.16619467735290527
letters_20000000_56_small_period2.in 0.4444751739501953 0.9302213191986084 0.7524764537811279 0.1743929386138916 0.16550159454345703
letters_20000000_9_big_period.in 0.4111206531524658 0.9142849445343018 0.7833976745605469 0.1772007942199707 0.17667150497436523
letters_20000000_27_small_period.in 0.4171161651611328 0.9420473575592041 0.7656424045562744 0.17258310317993164 0.16643691062927246
letters_20000000_3_big_period2.in 0.4464888572692871 0.9275827407836914 0.7766940593719482 0.1927506923675537 0.19355559349060059
letters_20000000_34_random2.in 0.4556729793548584 0.86997389793396 0.7625067234039307 0.2494664192199707 0.1775047779083252
letters_20000000_52_small_period.in 0.4272651672363281 0.9384045600891113 0.814706563949585 0.1746690273284912 0.16985273361206055
letters_20000000_54_big_period2.in 0.410938024520874 0.9149386882781982 0.789313793182373 0.17903470993041992 0.17413020133972168
letters_20000000_1_small_period.in 0.43607378005981445 1.563765525817871 1.524843454360962 0.2502906322479248 0.20804214477539062
letters_20000000_20_random.in 0.42918920516967773 0.9488213062286377 0.8103475570678711 0.2632637023925781 0.18416190147399902
letters_20000000_44_random.in 0.5237982273101807 0.887279748916626 0.7695755958557129 0.25089383125305176 0.18123912811279297
letters_20000000_25_random2.in 0.40657472610473633 0.9102928638458252 0.7882139682769775 0.25740504264831543 0.18112754821777344
letters_20000000_8_big_period.in 0.41996264457702637 0.9246251583099365 0.7789278030395508 0.18623971939086914 0.18265366554260254
letters_20000000_37_small_period.in 0.4342806339263916 0.9606542587280273 0.8113887310028076 0.18152475357055664 0.17059636116027832
letters_20000000_15_small_period2.in 0.44918251037597656 0.9562819004058838 0.8208744525909424 0.1838681697845459 0.17134952545166016
letters_20000000_60_small_period.in 0.4516456127166748 0.9688601493835449 0.908764123916626 0.17986631393432617 0.16924071311950684
letters_20000000_25_big_period2.in 0.41368961334228516 0.928316593170166 0.7819840908050537 0.19559955596923828 0.17748689651489258
letters_20000000_6_random2.in 0.45961523056030273 0.9421999454498291 0.8016653060913086 0.3242154121398926 0.22342395782470703
letters_20000000_22_big_period.in 0.43483424186706543 0.9347434043884277 0.7992594242095947 0.18266558647155762 0.17832231521606445
letters_20000000_35_small_period.in 0.44629383087158203 0.9527387619018555 0.8323001861572266 0.17766666412353516 0.17333650588989258
letters_20000000_7_big_period2.in 0.45068359375 0.9312787055969238 0.790752649307251 0.18787693977355957 0.18230223655700684
letters_20000000_22_small_period2.in 0.4405663013458252 0.9600403308868408 0.8128478527069092 0.18100404739379883 0.1795361042022705
letters_20000000_10_random.in 0.40779781341552734 0.9418525695800781 0.8160409927368164 0.2899298667907715 0.19860529899597168
letters_20000000_47_random.in 0.4141683578491211 0.873680830001831 0.7394504547119141 0.24775981903076172 0.17711853981018066
letters_20000000_46_big_period.in 0.407167911529541 0.9621376991271973 0.7714378833770752 0.1829979419708252 0.1762077808380127
letters_20000000_41_small_period2.in 0.42433595657348633 0.9567408561706543 0.7927093505859375 0.17889094352722168 0.1730649471282959
letters_20000000_43_small_period.in 0.5117287635803223 0.9896528720855713 0.7900595664978027 0.18616914749145508 0.19288396835327148
letters_20000000_46_small_period.in 0.5128347873687744 0.9484171867370605 0.7724552154541016 0.18833184242248535 0.16608762741088867
letters_20000000_42_random.in 0.4021632671356201 0.8783431053161621 0.7473485469818115 0.25464868545532227 0.17791986465454102
letters_20000000_36_small_period.in 0.43540477752685547 0.9338006973266602 0.7920899391174316 0.17621588706970215 0.1660323143005371
letters_20000000_44_big_period.in 0.411851167678833 0.9101288318634033 0.7995617389678955 0.18216657638549805 0.17625069618225098
letters_20000000_33_random2.in 0.4003334045410156 0.8980302810668945 0.7809848785400391 0.2997934818267822 0.17923259735107422
letters_20000000_46_random2.in 0.41411733627319336 0.9343242645263672 0.7645833492279053 0.2680506706237793 0.19107484817504883
letters_20000000_11_random.in 0.4118969440460205 0.916698694229126 0.7955200672149658 0.2796497344970703 0.19835829734802246
letters_20000000_55_big_period2.in 0.41775012016296387 0.9180102348327637 0.7661402225494385 0.18993473052978516 0.17651033401489258
letters_20000000_25_random.in 0.46772098541259766 0.8879475593566895 0.7815001010894775 0.25733256340026855 0.18358731269836426
letters_20000000_34_big_period.in 0.4180607795715332 0.9156813621520996 0.7904608249664307 0.17704129219055176 0.1791384220123291
letters_20000000_19_big_period2.in 0.40557289123535156 0.937298059463501 0.8026418685913086 0.1806809902191162 0.17476963996887207
letters_20000000_24_random.in 0.4079914093017578 0.8743054866790771 0.7702739238739014 0.25359082221984863 0.17903900146484375
letters_20000000_34_small_period2.in 0.4906654357910156 0.9491574764251709 0.8461353778839111 0.1796092987060547 0.1669015884399414
letters_20000000_38_random2.in 0.4132874011993408 0.8838531970977783 0.7782373428344727 0.2489466667175293 0.1761007308959961
letters_20000000_2_big_period.in 0.41334056854248047 0.9699807167053223 0.8204457759857178 0.19182920455932617 0.18993377685546875
letters_20000000_41_small_period.in 0.5022807121276855 0.9451704025268555 0.7841711044311523 0.17621469497680664 0.16669416427612305
letters_20000000_37_random.in 0.4524667263031006 0.9100296497344971 0.7809793949127197 0.28118133544921875 0.17726373672485352
letters_20000000_26_random.in 0.41271495819091797 0.8808560371398926 0.8064343929290771 0.2592942714691162 0.17858028411865234
letters_20000000_12_small_period.in 0.43459272384643555 0.9711554050445557 0.8108949661254883 0.17687702178955078 0.16802501678466797
letters_20000000_39_big_period.in 0.4166092872619629 0.9230082035064697 0.766974687576294 0.1767277717590332 0.17180871963500977
letters_20000000_32_random.in 0.4164886474609375 0.9024612903594971 0.779771089553833 0.25943684577941895 0.18350863456726074
letters_20000000_39_small_period2.in 0.44753599166870117 0.9686312675476074 0.7956225872039795 0.17622971534729004 0.1646878719329834
letters_20000000_39_small_period.in 0.435535192489624 0.9446542263031006 0.7932157516479492 0.17603683471679688 0.16615533828735352
letters_20000000_61_small_period2.in 0.4665040969848633 0.950178861618042 0.8209571838378906 0.1773364543914795 0.16561675071716309
letters_20000000_50_small_period2.in 0.4367396831512451 0.9381167888641357 0.767181396484375 0.19133234024047852 0.1884291172027588
letters_20000000_40_big_period2.in 0.40824174880981445 0.9059457778930664 0.783827543258667 0.1755051612854004 0.17341327667236328
letters_20000000_41_random.in 0.40810322761535645 0.8759849071502686 0.7680873870849609 0.24695253372192383 0.17426609992980957
letters_20000000_42_random2.in 0.4036214351654053 0.8756575584411621 0.7565591335296631 0.2538018226623535 0.17533421516418457
letters_20000000_62_random.in 0.4555778503417969 0.860600471496582 0.7370755672454834 0.24499964714050293 0.17394638061523438
letters_20000000_7_random2.in 0.44428491592407227 0.925201416015625 0.8028430938720703 0.3030858039855957 0.20300793647766113
