=== big_periods ===
test_name seed_costas.e seed_kociumaka.e seed_kociumaka_nlogn.e
bigperiod_500000_7_233333.in 1.8084716796875 3.6310997009277344 1.276320457458496
bigperiod_500000_4_183333.in 1.8833391666412354 3.2667980194091797 1.2369670867919922
bigperiod_500000_7_166666.in 1.6344778537750244 3.3134913444519043 1.256063461303711
bigperiod_500000_10_100000.in 1.3488843441009521 3.663133144378662 1.2474889755249023
bigperiod_500000_7_235000.in 1.8021643161773682 3.61324143409729 1.247675895690918
bigperiod_500000_10_5000.in 0.9413876533508301 2.905515193939209 1.032512903213501
bigperiod_500000_26_36666.in 1.0232665538787842 3.517354726791382 1.160353183746338
bigperiod_500000_4_300000.in 2.0941503047943115 3.8194680213928223 1.2334239482879639
bigperiod_500000_10_210000.in 1.6216239929199219 3.8804750442504883 1.2511670589447021
bigperiod_500000_62_23333.in 0.8829240798950195 3.463879346847534 1.169722080230713
bigperiod_500000_62_276666.in 1.4360365867614746 3.7443277835845947 1.3133447170257568
bigperiod_500000_26_316666.in 1.5512018203735352 3.3399224281311035 1.2409169673919678
bigperiod_500000_26_135000.in 1.254155158996582 3.7427725791931152 1.2774081230163574
bigperiod_500000_62_243333.in 1.4169435501098633 3.4493443965911865 1.3223292827606201
bigperiod_500000_4_273333.in 2.1655116081237793 3.9672482013702393 1.2435250282287598
bigperiod_500000_7_85000.in 1.4423329830169678 3.5749828815460205 1.250171184539795
bigperiod_500000_7_210000.in 1.7414188385009766 3.9281885623931885 1.269690990447998
bigperiod_500000_62_273333.in 1.4459450244903564 3.7689247131347656 1.284364938735962
bigperiod_500000_62_75000.in 1.0040209293365479 3.4272279739379883 1.3092100620269775
bigperiod_500000_2_280000.in 2.6088149547576904 4.017861366271973 1.2279036045074463
bigperiod_500000_2_335000.in 2.6015050411224365 2.298952341079712 1.2084181308746338
bigperiod_500000_26_470000.in 1.632345199584961 1.7504160404205322 1.2369539737701416
bigperiod_500000_2_303333.in 2.60091495513916 4.121197700500488 1.213392734527588
bigperiod_500000_4_10000.in 1.2316782474517822 3.069668769836426 0.9967694282531738
bigperiod_500000_4_76666.in 1.6170151233673096 3.540241003036499 1.2095460891723633
bigperiod_500000_26_35000.in 1.0138723850250244 3.518332004547119 1.1533162593841553
bigperiod_500000_10_46666.in 1.1998648643493652 3.5899879932403564 1.1726901531219482
bigperiod_500000_10_83333.in 1.3044848442077637 3.483948230743408 1.2369322776794434
bigperiod_500000_10_130000.in 1.4399383068084717 3.766873598098755 1.2113912105560303
bigperiod_500000_62_205000.in 1.2950456142425537 3.1921920776367188 1.3325676918029785
bigperiod_500000_2_223333.in 2.447049379348755 3.9236059188842773 1.2159123420715332
bigperiod_500000_62_65000.in 0.9927902221679688 3.576244831085205 1.2895584106445312
bigperiod_500000_2_186666.in 2.364670991897583 3.3889520168304443 1.2075960636138916
bigperiod_500000_2_16666.in 1.6097960472106934 3.345540761947632 1.0511558055877686
bigperiod_500000_10_15000.in 1.0463569164276123 3.233454704284668 1.0588843822479248
bigperiod_500000_62_116666.in 1.1019155979156494 3.662292003631592 1.2815907001495361
bigperiod_500000_62_163333.in 1.1877868175506592 3.657803773880005 1.26546311378479
bigperiod_500000_62_45000.in 0.9494538307189941 3.5001814365386963 1.2002005577087402
bigperiod_500000_62_15000.in 0.8429968357086182 3.1846868991851807 1.1023223400115967
bigperiod_500000_10_175000.in 1.5317208766937256 3.2430288791656494 1.231290340423584
bigperiod_500000_62_46666.in 0.9559526443481445 3.5111355781555176 1.2238154411315918
bigperiod_500000_26_26666.in 0.976895809173584 3.341346502304077 1.212587833404541
bigperiod_500000_10_125000.in 1.4097206592559814 3.897627592086792 1.208235502243042
bigperiod_500000_4_286666.in 2.0814273357391357 3.8204755783081055 1.2638695240020752
bigperiod_500000_2_160000.in 2.286325693130493 4.087548017501831 1.1926054954528809
bigperiod_500000_2_125000.in 2.175835609436035 4.044970750808716 1.1585850715637207
bigperiod_500000_10_3333.in 0.9012629985809326 2.9675257205963135 1.0393648147583008
bigperiod_500000_62_355000.in 1.4418551921844482 1.8121140003204346 1.2712674140930176
bigperiod_500000_7_10000.in 1.093616008758545 3.081191062927246 1.0744657516479492
bigperiod_500000_7_420000.in 1.9143095016479492 1.9251480102539062 1.2153058052062988
bigperiod_500000_2_173333.in 2.333066701889038 3.4047744274139404 1.184722900390625
bigperiod_500000_4_410000.in 2.128622055053711 1.99983549118042 1.1984915733337402
bigperiod_500000_7_256666.in 1.8583199977874756 3.9419920444488525 1.2423298358917236
bigperiod_500000_10_185000.in 1.5465734004974365 3.227821111679077 1.2371175289154053
bigperiod_500000_7_286666.in 1.8679742813110352 3.805259943008423 1.2277805805206299
bigperiod_500000_7_440000.in 1.9131479263305664 1.9191060066223145 1.2078168392181396
bigperiod_500000_26_140000.in 1.2646434307098389 3.6910240650177 1.2344214916229248
bigperiod_500000_26_95000.in 1.1654317378997803 3.650254487991333 1.2430307865142822
bigperiod_500000_26_290000.in 1.5398690700531006 3.5529074668884277 1.2648136615753174
bigperiod_500000_26_283333.in 1.5469729900360107 3.6094796657562256 1.2968776226043701
bigperiod_500000_7_205000.in 1.7244195938110352 3.29217267036438 1.256556749343872
bigperiod_500000_4_260000.in 2.076429605484009 3.8416907787323 1.2623398303985596
bigperiod_500000_62_435000.in 1.4745514392852783 1.7565174102783203 1.261549472808838
bigperiod_500000_62_125000.in 1.1101417541503906 3.7426950931549072 1.2914597988128662
bigperiod_500000_4_495000.in 2.2443928718566895 1.9813106060028076 1.2272241115570068
bigperiod_500000_10_246666.in 1.7326056957244873 3.5531177520751953 1.2398526668548584
bigperiod_500000_62_143333.in 1.144362211227417 3.7037558555603027 1.2903234958648682
bigperiod_500000_62_80000.in 1.0145888328552246 3.458920955657959 1.279050350189209
bigperiod_500000_4_176666.in 1.8585176467895508 3.242701292037964 1.2490520477294922
bigperiod_500000_26_213333.in 1.445910930633545 3.818760633468628 1.2983298301696777
bigperiod_500000_7_255000.in 1.8594353199005127 3.9421966075897217 1.2431306838989258
bigperiod_500000_4_280000.in 2.1019725799560547 3.7602145671844482 1.2457356452941895
bigperiod_500000_62_66666.in 1.0030131340026855 3.4303510189056396 1.2287168502807617
bigperiod_500000_4_310000.in 2.1106033325195312 3.7506790161132812 1.2293410301208496
bigperiod_500000_26_80000.in 1.1270036697387695 3.47857666015625 1.2872135639190674
bigperiod_500000_4_173333.in 1.869988203048706 3.269207715988159 1.2352325916290283
bigperiod_500000_62_415000.in 1.464665174484253 1.783717393875122 1.2605564594268799
bigperiod_500000_4_455000.in 2.179189443588257 1.9832186698913574 1.2082850933074951
bigperiod_500000_62_460000.in 1.5066578388214111 1.7398951053619385 1.273362398147583
bigperiod_500000_2_176666.in 2.285337448120117 3.4001569747924805 1.1912755966186523
bigperiod_500000_7_295000.in 1.8789401054382324 3.7624635696411133 1.2702367305755615
bigperiod_500000_2_450000.in 2.710256814956665 2.2597501277923584 1.200608253479004
bigperiod_500000_26_150000.in 1.2603280544281006 3.7010557651519775 1.2705621719360352
bigperiod_500000_7_390000.in 1.9219555854797363 1.9620780944824219 1.2142095565795898
bigperiod_500000_10_325000.in 1.7988107204437256 3.371019124984741 1.2129340171813965
bigperiod_500000_26_266666.in 1.5567779541015625 3.6710846424102783 1.2574856281280518
bigperiod_500000_2_63333.in 1.9475643634796143 3.740797996520996 1.132767915725708
bigperiod_500000_2_260000.in 2.5898799896240234 4.092829704284668 1.220139741897583
bigperiod_500000_7_140000.in 1.5501482486724854 3.8495194911956787 1.2311530113220215
bigperiod_500000_7_316666.in 1.8835163116455078 3.6061742305755615 1.2137300968170166
bigperiod_500000_62_155000.in 1.1541588306427002 3.6179654598236084 1.2773113250732422
bigperiod_500000_26_300000.in 1.5483362674713135 3.606642961502075 1.2636032104492188
bigperiod_500000_26_146666.in 1.2708137035369873 3.694504976272583 1.2794950008392334
bigperiod_500000_7_45000.in 1.2847583293914795 3.547058343887329 1.2147433757781982
bigperiod_500000_62_206666.in 1.3133127689361572 3.1801533699035645 1.3201014995574951
bigperiod_500000_62_90000.in 1.0501272678375244 3.6246755123138428 1.2429227828979492
bigperiod_500000_4_425000.in 2.14078688621521 2.002136468887329 1.2091000080108643
bigperiod_500000_26_183333.in 1.3264715671539307 3.1662912368774414 1.251011610031128
bigperiod_500000_26_340000.in 1.5550885200500488 1.8459198474884033 1.255091667175293
bigperiod_500000_4_270000.in 2.0987188816070557 3.7266664505004883 1.254814624786377
bigperiod_500000_2_365000.in 2.659649133682251 2.257861375808716 1.1994049549102783
bigperiod_500000_26_10000.in 0.8685562610626221 3.068010091781616 1.096623182296753
bigperiod_500000_10_465000.in 1.8268072605133057 1.8719115257263184 1.2205984592437744
bigperiod_500000_10_65000.in 1.2830054759979248 3.6794657707214355 1.2550685405731201
bigperiod_500000_2_205000.in 2.4075870513916016 3.4092462062835693 1.2064423561096191
bigperiod_500000_2_3333.in 1.3021156787872314 2.946317672729492 0.9420719146728516
bigperiod_500000_26_85000.in 1.156114101409912 3.5264344215393066 1.2406628131866455
bigperiod_500000_10_156666.in 1.4787983894348145 3.825252056121826 1.214156150817871
bigperiod_500000_10_350000.in 1.7767586708068848 1.900460958480835 1.2062387466430664
bigperiod_500000_10_33333.in 1.1572425365447998 3.4285030364990234 1.1961946487426758
bigperiod_500000_10_380000.in 1.780573844909668 1.8945856094360352 1.211357831954956
bigperiod_500000_7_200000.in 1.7092185020446777 3.2680933475494385 1.236175298690796
bigperiod_500000_4_156666.in 1.819812297821045 3.820676326751709 1.2461857795715332
bigperiod_500000_2_120000.in 2.1486563682556152 3.97800612449646 1.1732637882232666
bigperiod_500000_2_310000.in 2.6354475021362305 4.041980266571045 1.2032299041748047
bigperiod_500000_7_40000.in 1.2704846858978271 3.4574618339538574 1.20133638381958
bigperiod_500000_26_196666.in 1.3873093128204346 3.2063748836517334 1.277904987335205
bigperiod_500000_10_103333.in 1.365645170211792 3.657609462738037 1.2120373249053955
bigperiod_500000_7_425000.in 1.9117803573608398 1.948782205581665 1.21895432472229
bigperiod_500000_2_165000.in 2.281548500061035 4.0199644565582275 1.1848740577697754
bigperiod_500000_7_320000.in 1.8797810077667236 3.5156137943267822 1.2232179641723633
bigperiod_500000_10_165000.in 1.4901394844055176 3.748650074005127 1.245701789855957
bigperiod_500000_2_315000.in 2.632322072982788 4.038536548614502 1.210895299911499
bigperiod_500000_4_335000.in 2.119718551635742 2.0847725868225098 1.2150154113769531
bigperiod_500000_2_135000.in 2.1906189918518066 4.112733364105225 1.1936249732971191
bigperiod_500000_10_283333.in 1.7815439701080322 3.6234207153320312 1.251774787902832
bigperiod_500000_10_323333.in 1.7926037311553955 3.3875813484191895 1.2196345329284668
bigperiod_500000_7_186666.in 1.7322049140930176 3.2522308826446533 1.2411084175109863
bigperiod_500000_4_325000.in 2.107738971710205 3.5394325256347656 1.2254796028137207
bigperiod_500000_4_293333.in 2.077920436859131 3.9439456462860107 1.2211647033691406
bigperiod_500000_7_150000.in 1.5790598392486572 3.83591628074646 1.219590663909912
bigperiod_500000_10_455000.in 1.8054182529449463 1.8554027080535889 1.2017507553100586
bigperiod_500000_26_333333.in 1.5530002117156982 1.913398027420044 1.2237672805786133
bigperiod_500000_4_256666.in 2.0614945888519287 3.9391136169433594 1.2273237705230713
bigperiod_500000_62_256666.in 1.4400453567504883 3.8053386211395264 1.2997450828552246
bigperiod_500000_26_250000.in 1.5309412479400635 3.4650747776031494 1.2870004177093506
bigperiod_500000_7_280000.in 1.8666796684265137 3.7379953861236572 1.2571210861206055
bigperiod_500000_2_30000.in 1.7738280296325684 3.4234836101531982 1.0799787044525146
bigperiod_500000_26_240000.in 1.5191283226013184 3.472235918045044 1.264054298400879
bigperiod_500000_2_35000.in 1.7665960788726807 3.5201008319854736 1.0899205207824707
bigperiod_500000_26_255000.in 1.5360891819000244 3.828554153442383 1.289252519607544
bigperiod_500000_7_120000.in 1.5019257068634033 3.7842888832092285 1.2120966911315918
bigperiod_500000_7_226666.in 1.7814288139343262 3.728794813156128 1.259948968887329
bigperiod_500000_10_286666.in 1.767829179763794 3.7507758140563965 1.22629976272583
bigperiod_500000_4_75000.in 1.5778305530548096 3.5786378383636475 1.183699131011963
bigperiod_500000_62_30000.in 0.905423641204834 3.356008768081665 1.2078521251678467
bigperiod_500000_62_500000.in 1.5270404815673828 1.7365374565124512 1.272003173828125
bigperiod_500000_62_316666.in 1.4475767612457275 3.3509888648986816 1.256676435470581
bigperiod_500000_4_16666.in 1.3036284446716309 3.343069076538086 1.0658137798309326
bigperiod_500000_2_83333.in 2.0597405433654785 3.6564838886260986 1.15427565574646
bigperiod_500000_62_43333.in 0.9258711338043213 3.4749979972839355 1.2596676349639893
bigperiod_500000_26_500000.in 1.6247823238372803 1.7502832412719727 1.2383217811584473
bigperiod_500000_26_20000.in 0.9364681243896484 3.36690616607666 1.101522445678711
bigperiod_500000_4_250000.in 2.076990842819214 3.5501983165740967 1.2418403625488281
bigperiod_500000_10_340000.in 1.7744483947753906 1.9299542903900146 1.215433120727539
bigperiod_500000_2_350000.in 2.6156277656555176 2.2941062450408936 1.201080560684204
bigperiod_500000_62_110000.in 1.0722153186798096 3.6055920124053955 1.286620855331421
bigperiod_500000_7_375000.in 1.9101881980895996 1.9688911437988281 1.221639633178711
bigperiod_500000_7_395000.in 1.9217743873596191 1.9366888999938965 1.246931791305542
bigperiod_500000_4_120000.in 1.7435970306396484 3.8870155811309814 1.2062857151031494
bigperiod_500000_62_115000.in 1.093538761138916 3.6806228160858154 1.2955775260925293
bigperiod_500000_7_216666.in 1.77109694480896 3.8420495986938477 1.2496094703674316
bigperiod_500000_26_455000.in 1.6149685382843018 1.7361855506896973 1.2464590072631836
bigperiod_500000_26_90000.in 1.1440982818603516 3.698281764984131 1.2751109600067139
bigperiod_500000_4_5000.in 1.1403920650482178 2.8737869262695312 0.95102858543396
bigperiod_500000_10_240000.in 1.7165517807006836 3.55806827545166 1.2656221389770508
bigperiod_500000_4_296666.in 2.0920002460479736 3.8025412559509277 1.225367784500122
bigperiod_500000_7_13333.in 1.1240143775939941 3.240213632583618 1.0530636310577393
bigperiod_500000_4_313333.in 2.0943374633789062 3.7612109184265137 1.2429800033569336
bigperiod_500000_10_153333.in 1.469076156616211 3.796795129776001 1.2106945514678955
bigperiod_500000_2_53333.in 1.891752004623413 3.715555191040039 1.129492998123169
bigperiod_500000_7_415000.in 1.90970778465271 1.9408185482025146 1.2194881439208984
bigperiod_500000_26_15000.in 0.9092721939086914 3.184964418411255 1.1290700435638428
bigperiod_500000_26_263333.in 1.54744291305542 3.629833936691284 1.2759125232696533
bigperiod_500000_26_323333.in 1.5389058589935303 3.248687505722046 1.2238121032714844
bigperiod_500000_10_405000.in 1.7905607223510742 1.889719009399414 1.2052454948425293
bigperiod_500000_62_255000.in 1.4362602233886719 3.8121559619903564 1.3001539707183838
bigperiod_500000_62_25000.in 0.8996715545654297 3.316077709197998 1.2179558277130127
bigperiod_500000_2_180000.in 2.3535265922546387 3.355611801147461 1.1972682476043701
bigperiod_500000_62_133333.in 1.123906135559082 3.676924467086792 1.30043363571167
bigperiod_500000_7_126666.in 1.517296552658081 3.8786838054656982 1.2087326049804688
bigperiod_500000_10_355000.in 1.7692680358886719 1.9434092044830322 1.211716651916504
bigperiod_500000_26_233333.in 1.5010731220245361 3.5477771759033203 1.2965266704559326
bigperiod_500000_26_320000.in 1.558396577835083 3.359774589538574 1.2417418956756592
bigperiod_500000_26_415000.in 1.571774959564209 1.7714192867279053 1.2392427921295166
bigperiod_500000_4_316666.in 2.123884916305542 3.6593027114868164 1.2317616939544678
bigperiod_500000_10_460000.in 1.808645248413086 1.8331561088562012 1.2090933322906494
bigperiod_500000_26_280000.in 1.5500924587249756 3.5882697105407715 1.2836201190948486
bigperiod_500000_2_233333.in 2.496432065963745 3.7919273376464844 1.2123613357543945
bigperiod_500000_62_180000.in 1.2503886222839355 3.126833200454712 1.294813871383667
bigperiod_500000_4_3333.in 1.0678935050964355 2.9274659156799316 0.9642455577850342
bigperiod_500000_4_60000.in 1.5317625999450684 3.626948595046997 1.21531343460083
bigperiod_500000_2_410000.in 2.6599957942962646 2.263681173324585 1.2053234577178955
bigperiod_500000_7_183333.in 1.647294044494629 3.2430472373962402 1.2341394424438477
bigperiod_500000_62_93333.in 1.052232027053833 3.6033740043640137 1.2543485164642334
bigperiod_500000_62_196666.in 1.2939205169677734 3.2031702995300293 1.3170201778411865
bigperiod_500000_62_166666.in 1.176048755645752 3.334861993789673 1.2870104312896729
bigperiod_500000_7_33333.in 1.2352495193481445 3.4641199111938477 1.1207835674285889
bigperiod_500000_4_365000.in 2.1288208961486816 2.050570487976074 1.216594934463501
bigperiod_500000_26_305000.in 1.5474495887756348 3.5127899646759033 1.2364006042480469
bigperiod_500000_4_490000.in 2.2126142978668213 1.9969778060913086 1.2100434303283691
bigperiod_500000_10_260000.in 1.7529888153076172 3.7903106212615967 1.2606794834136963
bigperiod_500000_62_10000.in 0.8270230293273926 3.1433217525482178 1.0555064678192139
bigperiod_500000_26_243333.in 1.5061993598937988 3.4947152137756348 1.283243179321289
bigperiod_500000_10_6666.in 0.9578404426574707 3.0025882720947266 1.0631680488586426
bigperiod_500000_4_86666.in 1.6214642524719238 3.548807144165039 1.2191669940948486
bigperiod_500000_4_226666.in 1.9926702976226807 3.757739543914795 1.286543369293213
bigperiod_500000_62_210000.in 1.3297913074493408 3.8730032444000244 1.316532850265503
bigperiod_500000_2_175000.in 2.3233611583709717 3.4156906604766846 1.193678855895996
bigperiod_500000_4_460000.in 2.1881566047668457 1.991657018661499 1.2044172286987305
bigperiod_500000_2_43333.in 1.8383276462554932 3.5583300590515137 1.1168739795684814
bigperiod_500000_10_85000.in 1.3057868480682373 3.5149192810058594 1.2613110542297363
bigperiod_500000_26_335000.in 1.5514326095581055 1.930638074874878 1.24552583694458
bigperiod_500000_10_236666.in 1.70859694480896 3.662531614303589 1.2899248600006104
bigperiod_500000_7_103333.in 1.476989984512329 3.6970479488372803 1.238438606262207
bigperiod_500000_4_485000.in 2.1862692832946777 1.989553451538086 1.2170202732086182
bigperiod_500000_7_315000.in 1.9010837078094482 3.619741439819336 1.2172071933746338
bigperiod_500000_4_276666.in 2.1004533767700195 3.88761830329895 1.2365970611572266
bigperiod_500000_10_63333.in 1.2532129287719727 3.614790439605713 1.2228343486785889
bigperiod_500000_10_176666.in 1.5334651470184326 3.2001070976257324 1.2395977973937988
bigperiod_500000_4_115000.in 1.706613540649414 3.9075493812561035 1.2092723846435547
bigperiod_500000_10_30000.in 1.1602740287780762 3.386120319366455 1.1763718128204346
bigperiod_500000_2_460000.in 2.73618483543396 2.2600882053375244 1.2113306522369385
bigperiod_500000_7_203333.in 1.722973346710205 3.261439800262451 1.2746374607086182
bigperiod_500000_2_430000.in 2.709287405014038 2.260324716567993 1.2256388664245605
bigperiod_500000_4_236666.in 2.0554630756378174 3.681396961212158 1.226139783859253
bigperiod_500000_4_193333.in 1.8994176387786865 3.2982962131500244 1.258549690246582
bigperiod_500000_7_500000.in 1.9844541549682617 1.9129772186279297 1.2223742008209229
bigperiod_500000_4_230000.in 2.014145851135254 3.6708731651306152 1.306168794631958
bigperiod_500000_62_306666.in 1.455509901046753 3.5002691745758057 1.2662930488586426
bigperiod_500000_62_323333.in 1.4459989070892334 3.2430765628814697 1.2591450214385986
bigperiod_500000_62_185000.in 1.2478952407836914 3.1630947589874268 1.2948808670043945
bigperiod_500000_7_173333.in 1.6083157062530518 3.277456760406494 1.2167880535125732
bigperiod_500000_7_470000.in 1.9296507835388184 1.9254815578460693 1.2208454608917236
bigperiod_500000_26_136666.in 1.2577433586120605 3.741842269897461 1.2707481384277344
bigperiod_500000_4_160000.in 1.825418472290039 3.7972726821899414 1.2345025539398193
bigperiod_500000_4_205000.in 1.9347429275512695 3.2770321369171143 1.2592384815216064
bigperiod_500000_2_166666.in 2.296255111694336 3.4110188484191895 1.1925065517425537
bigperiod_500000_2_490000.in 2.7682833671569824 2.2884421348571777 1.2222793102264404
bigperiod_500000_4_53333.in 1.5060818195343018 3.7236125469207764 1.1670284271240234
bigperiod_500000_10_106666.in 1.3857417106628418 3.691521167755127 1.2143363952636719
bigperiod_500000_10_250000.in 1.7593274116516113 3.5176188945770264 1.2368717193603516
bigperiod_500000_26_30000.in 0.9964272975921631 3.335235595703125 1.1970434188842773
bigperiod_500000_4_370000.in 2.1488068103790283 2.051689624786377 1.2222793102264404
bigperiod_500000_62_35000.in 0.9146721363067627 3.3930177688598633 1.2336084842681885
bigperiod_500000_4_500000.in 2.2179741859436035 1.9853177070617676 1.2218208312988281
bigperiod_500000_2_246666.in 2.5429606437683105 3.846646308898926 1.2210750579833984
bigperiod_500000_10_96666.in 1.348863124847412 3.685861349105835 1.2062902450561523
bigperiod_500000_7_123333.in 1.5164244174957275 3.814687728881836 1.2052826881408691
bigperiod_500000_2_26666.in 1.7307233810424805 3.4649696350097656 1.0894129276275635
bigperiod_500000_4_323333.in 2.0945167541503906 3.54898738861084 1.2355773448944092
bigperiod_500000_62_70000.in 0.9989950656890869 3.4142510890960693 1.2765843868255615
bigperiod_500000_26_70000.in 1.119276523590088 3.485480546951294 1.2341041564941406
bigperiod_500000_10_243333.in 1.7234342098236084 3.6005358695983887 1.2637925148010254
bigperiod_500000_7_223333.in 1.781249761581421 3.7844836711883545 1.2441041469573975
bigperiod_500000_26_43333.in 1.0391845703125 3.5540120601654053 1.188969612121582
bigperiod_500000_62_370000.in 1.4623477458953857 1.8255960941314697 1.2695083618164062
bigperiod_500000_7_106666.in 1.4874179363250732 3.645353317260742 1.2405040264129639
bigperiod_500000_10_206666.in 1.6273822784423828 3.2662811279296875 1.2396471500396729
bigperiod_500000_4_36666.in 1.4250893592834473 3.527468681335449 1.1832048892974854
bigperiod_500000_62_186666.in 1.257216453552246 3.1722707748413086 1.30403470993042
bigperiod_500000_2_465000.in 2.7265613079071045 2.2537105083465576 1.2045526504516602
bigperiod_500000_10_195000.in 1.5912723541259766 3.236098527908325 1.2702527046203613
bigperiod_500000_4_90000.in 1.6162843704223633 3.7300221920013428 1.242704153060913
bigperiod_500000_4_216666.in 1.9646344184875488 3.868086814880371 1.2433276176452637
bigperiod_500000_10_425000.in 1.7882132530212402 1.86204195022583 1.203556776046753
bigperiod_500000_4_6666.in 1.183138370513916 3.0596697330474854 0.9835231304168701
bigperiod_500000_2_70000.in 1.9939980506896973 3.5009312629699707 1.1473464965820312
bigperiod_500000_62_135000.in 1.1314945220947266 3.6197216510772705 1.301330804824829
bigperiod_500000_4_210000.in 1.9571402072906494 3.9352526664733887 1.2485284805297852
bigperiod_500000_26_190000.in 1.3805818557739258 3.141927480697632 1.2837536334991455
bigperiod_500000_26_225000.in 1.4554870128631592 3.64736008644104 1.2673819065093994
bigperiod_500000_62_410000.in 1.4545295238494873 1.7634272575378418 1.2421960830688477
bigperiod_500000_26_96666.in 1.1747541427612305 3.6252219676971436 1.2674214839935303
bigperiod_500000_2_10000.in 1.4982645511627197 3.0144433975219727 0.9881536960601807
bigperiod_500000_26_235000.in 1.492013931274414 3.5301666259765625 1.2738769054412842
bigperiod_500000_7_146666.in 1.5657334327697754 3.9068100452423096 1.220139503479004
bigperiod_500000_4_390000.in 2.1402978897094727 2.0057928562164307 1.1996879577636719
bigperiod_500000_62_285000.in 1.4500782489776611 3.6782548427581787 1.2876574993133545
bigperiod_500000_62_53333.in 0.9688172340393066 3.54544734954834 1.2750885486602783
bigperiod_500000_62_330000.in 1.4547936916351318 3.1233952045440674 1.2645549774169922
bigperiod_500000_10_140000.in 1.4428105354309082 3.826801061630249 1.2175052165985107
bigperiod_500000_62_296666.in 1.4514515399932861 3.488910436630249 1.258239984512329
bigperiod_500000_26_133333.in 1.2467522621154785 3.735408306121826 1.2356157302856445
bigperiod_500000_10_205000.in 1.6135709285736084 3.279388904571533 1.245154857635498
bigperiod_500000_10_223333.in 1.6890459060668945 3.7688357830047607 1.268383502960205
bigperiod_500000_4_133333.in 1.7559373378753662 3.882807731628418 1.2301077842712402
bigperiod_500000_4_213333.in 1.9552171230316162 3.8696696758270264 1.2297701835632324
bigperiod_500000_2_290000.in 2.597081422805786 4.091893672943115 1.2071990966796875
bigperiod_500000_2_15000.in 1.5659799575805664 3.211920738220215 1.0238900184631348
bigperiod_500000_7_305000.in 1.8871424198150635 3.691523790359497 1.2285780906677246
bigperiod_500000_7_283333.in 1.871516227722168 3.6669278144836426 1.2323291301727295
bigperiod_500000_62_290000.in 1.4430291652679443 3.54175066947937 1.3092782497406006
bigperiod_500000_10_276666.in 1.763066291809082 3.7455897331237793 1.2533917427062988
bigperiod_500000_10_170000.in 1.5194370746612549 3.18953013420105 1.236647129058838
bigperiod_500000_26_113333.in 1.207594633102417 3.638401746749878 1.3047847747802734
bigperiod_500000_2_323333.in 2.5839099884033203 3.9630138874053955 1.2088086605072021
bigperiod_500000_62_96666.in 1.0578711032867432 3.6525886058807373 1.3013982772827148
bigperiod_500000_2_265000.in 2.532942771911621 4.124659776687622 1.2236659526824951
bigperiod_500000_2_193333.in 2.3647689819335938 3.4704551696777344 1.2106904983520508
bigperiod_500000_4_206666.in 1.9396674633026123 3.3243048191070557 1.2530250549316406
bigperiod_500000_62_5000.in 0.7526698112487793 2.9835867881774902 1.0098612308502197
bigperiod_500000_62_380000.in 1.4618220329284668 1.7990903854370117 1.250190258026123
bigperiod_500000_7_135000.in 1.5659890174865723 3.7897286415100098 1.221968650817871
bigperiod_500000_2_50000.in 1.885469675064087 3.660219430923462 1.1244513988494873
bigperiod_500000_10_370000.in 1.7748870849609375 1.899872064590454 1.2096202373504639
bigperiod_500000_4_55000.in 1.5288841724395752 3.698456287384033 1.164156198501587
bigperiod_500000_26_166666.in 1.3093438148498535 3.1877663135528564 1.2364261150360107
bigperiod_500000_2_73333.in 2.00740385055542 3.480379819869995 1.1510124206542969
bigperiod_500000_26_226666.in 1.477292776107788 3.684429168701172 1.2650439739227295
bigperiod_500000_10_23333.in 1.065826177597046 3.362842321395874 1.1800401210784912
bigperiod_500000_2_326666.in 2.574871063232422 3.9085140228271484 1.2133972644805908
bigperiod_500000_62_83333.in 1.012868881225586 3.4756603240966797 1.239823579788208
bigperiod_500000_7_16666.in 1.148177146911621 3.227405309677124 1.1518406867980957
bigperiod_500000_4_360000.in 2.1135544776916504 2.037559747695923 1.2221689224243164
bigperiod_500000_26_165000.in 1.277672290802002 3.619638681411743 1.2614331245422363
bigperiod_500000_10_180000.in 1.5384464263916016 3.2106547355651855 1.2345702648162842
bigperiod_500000_2_86666.in 2.0243680477142334 3.6190614700317383 1.1585228443145752
bigperiod_500000_62_270000.in 1.4573578834533691 3.4440107345581055 1.3033878803253174
bigperiod_500000_4_450000.in 2.182981014251709 2.0155692100524902 1.2028119564056396
bigperiod_500000_2_96666.in 2.032574415206909 3.815957546234131 1.1648423671722412
bigperiod_500000_62_455000.in 1.4881525039672852 1.7427761554718018 1.2552475929260254
bigperiod_500000_7_206666.in 1.7172534465789795 3.264127731323242 1.2438437938690186
bigperiod_500000_4_105000.in 1.6846075057983398 3.668445348739624 1.2377352714538574
bigperiod_500000_7_46666.in 1.2949976921081543 3.5609374046325684 1.1522119045257568
bigperiod_500000_26_116666.in 1.2026481628417969 3.6878225803375244 1.232194423675537
bigperiod_500000_10_316666.in 1.7784984111785889 3.5571765899658203 1.209871768951416
bigperiod_500000_2_56666.in 1.940263271331787 3.7386248111724854 1.1370768547058105
bigperiod_500000_2_66666.in 1.9533419609069824 3.547966241836548 1.1465787887573242
bigperiod_500000_62_305000.in 1.4556643962860107 3.5237717628479004 1.2794630527496338
bigperiod_500000_7_296666.in 1.902876377105713 3.7525076866149902 1.2437846660614014
